id_subsls,kd_prov,kd_kab,kd_kec,kd_desa,kd_sls,nama_prov,nama_kab,nama_kec,nama_desa,nama_sls,kd_pos
7103080003000102,71,03,080,003,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,LEBO,LINDONGAN 01,95853
7103092004000600,71,03,092,004,0006,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA BARAT,BEHA,RT 06 LINGKUNGAN III,95818
7103080003200100,71,03,080,003,2001,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,LEBO,HUTAN,95853
7103040011000200,71,03,040,011,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,LAINE,LINDONGAN 2,95854
7103070005000100,71,03,070,005,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,KUMA,LINDONGAN 01,95857
7103090013001200,71,03,090,013,0012,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,MANENTE,RT 12 LINGKUNGAN 6,95811
7103080003000400,71,03,080,003,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,LEBO,LINDONGAN 04,95853
7103110006100100,71,03,110,006,1001,SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,MOHONGSAWANG,KEBUN,95852
7103080003000300,71,03,080,003,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,LEBO,LINDONGAN 03,95853
7103050018000100,71,03,050,018,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,MAHUMU II,LINDONGAN 01,95855
7103100012000100,71,03,100,012,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,MALA,LINDONGAN 01,95856
7103050018000200,71,03,050,018,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,MAHUMU II,LINDONGAN 02,95855
7103101005000300,71,03,101,005,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,NUSA TABUKAN,NANUSA,LINDONGAN 003,95842
7103070018000300,71,03,070,018,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,KUMA I,LINDONGAN 03,95857
7103100020000200,71,03,100,020,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,MOADE,LINDONGAN 02,95856
7103100020000100,71,03,100,020,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,MOADE,LINDONGAN 01,95856
7103100020000300,71,03,100,020,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,MOADE,LINDONGAN 03,95856
7103100028000200,71,03,100,028,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,NAHA I,LINDONGAN 02,95856
7103100028000100,71,03,100,028,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,NAHA I,LINDONGAN 01,95856
7103110002000100,71,03,110,002,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,KENDAHE SATU,LINDONGAN 01,95852
7103100028000300,71,03,100,028,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,NAHA I,LINDONGAN 03,95856
7103090013000300,71,03,090,013,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,MANENTE,RT 03 LINGKUNGAN 2,95811
7103100009000600,71,03,100,009,0006,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,NAHASAHABE,LINDONGAN 06,95856
7103060013000100,71,03,060,013,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,BATUWINGKUNG,LINDONGAN 1,95858
7103091003001100,71,03,091,003,0011,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TIDORE,RT 11 LINGKUNGAN 3,95814
7103091003000500,71,03,091,003,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TIDORE,RT 05 LINGKUNGAN 2,95814
7103101003000200,71,03,101,003,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,NUSA TABUKAN,BUKIDE,LINDONGAN 02,95842
7103090014000600,71,03,090,014,0006,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SANTIAGO,RT 06 LINGKUNGAN 3,95811
7103080003000200,71,03,080,003,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,LEBO,LINDONGAN 02,95853
7103100009000500,71,03,100,009,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,NAHASAHABE,LINDONGAN 05,95856
7103100009000700,71,03,100,009,0007,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,NAHASAHABE,LINDONGAN 07,95856
7103080003000101,71,03,080,003,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,LEBO,LINDONGAN 01,95853
7103110007100100,71,03,110,007,1001,SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,LIPAENG,KEBUN,95852
7103040011000300,71,03,040,011,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,LAINE,LINDONGAN 3,95854
7103110001100100,71,03,110,001,1001,SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,KENDAHE DUA,KEBUN,95852
7103090014000100,71,03,090,014,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SANTIAGO,RT 01 LINGKUNGAN 1,95811
7103090014000700,71,03,090,014,0007,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SANTIAGO,RT 07 LINGKUNGAN 4,95811
7103090014000900,71,03,090,014,0009,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SANTIAGO,RT 09 LINGKUNGAN 5,95811
7103090014001100,71,03,090,014,0011,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SANTIAGO,RT 11 LINGKUNGAN 5,95811
7103080008000200,71,03,080,008,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,MALA,LINDONGAN 02,95853
7103091003000400,71,03,091,003,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TIDORE,RT 04 LINGKUNGAN 2,95814
7103090014000300,71,03,090,014,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SANTIAGO,RT 03 LINGKUNGAN 2,95811
7103092004000500,71,03,092,004,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA BARAT,BEHA,RT 05 LINGKUNGAN III,95818
7103050018000300,71,03,050,018,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,MAHUMU II,LINDONGAN 03,95855
7103050002000300,71,03,050,002,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,MAKALEKUHE,LINDONGAN 03,95855
7103050002000200,71,03,050,002,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,MAKALEKUHE,LINDONGAN 02,95855
7103090014000500,71,03,090,014,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SANTIAGO,RT 05 LINGKUNGAN 3,95811
7103090014000200,71,03,090,014,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SANTIAGO,RT 02 LINGKUNGAN 1,95811
7103100009000100,71,03,100,009,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,NAHASAHABE,LINDONGAN 01,95856
7103100009000400,71,03,100,009,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,NAHASAHABE,LINDONGAN 04,95856
7103060014000400,71,03,060,014,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,LESABE,LINDONGAN 4,95858
7103091003000900,71,03,091,003,0009,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TIDORE,RT 09 LINGKUNGAN 3,95814
7103040011000700,71,03,040,011,0007,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,LAINE,LINDONGAN 7,95854
7103050002000100,71,03,050,002,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,MAKALEKUHE,LINDONGAN 01,95855
7103070018000200,71,03,070,018,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,KUMA I,LINDONGAN 02,95857
7103090014000800,71,03,090,014,0008,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SANTIAGO,RT 08 LINGKUNGAN 4,95811
7103091003000700,71,03,091,003,0007,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TIDORE,RT 07 LINGKUNGAN 3,95814
7103100009000300,71,03,100,009,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,NAHASAHABE,LINDONGAN 03,95856
7103090014001000,71,03,090,014,0010,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SANTIAGO,RT 10 LINGKUNGAN 5,95811
7103062001000300,71,03,062,001,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN TENGGARA,PINTARENG,LINDONGAN 03,95850
7103050007000600,71,03,050,007,0006,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,MENGGAWA I,LINDONGAN 06,95855
7103100009000200,71,03,100,009,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,NAHASAHABE,LINDONGAN 02,95856
7103080008000300,71,03,080,008,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,MALA,LINDONGAN 03,95853
7103040011000600,71,03,040,011,0006,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,LAINE,LINDONGAN 6,95854
7103110001000300,71,03,110,001,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,KENDAHE DUA,LINDONGAN 03,95852
7103080008000100,71,03,080,008,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,MALA,LINDONGAN 01,95853
7103080008200100,71,03,080,008,2001,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,MALA,PULAU BUKIDE,95853
7103080009000400,71,03,080,009,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,MANUMPITAENG,LINDONGAN 04,95853
7103090014000400,71,03,090,014,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SANTIAGO,RT 04 LINGKUNGAN 2,95811
7103091003001000,71,03,091,003,0010,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TIDORE,RT 10 LINGKUNGAN 3,95814
7103091003000600,71,03,091,003,0006,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TIDORE,RT 06 LINGKUNGAN 2,95814
7103092006000400,71,03,092,006,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA BARAT,BEHA BARU,RT 04 LINGKUNGAN II,95815
7103110003000500,71,03,110,003,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,TALAWID,LINDONGAN 05,95852
7103110004000300,71,03,110,004,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,TARIANGLAMA,LINDONGAN 03,95852
7103060012000200,71,03,060,012,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,PALARENG,LINDONGAN 2,95858
7103092005000300,71,03,092,005,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA BARAT,AKEMBAWI,RT 03 LINGKUNGAN I,95818
7103061006000100,71,03,061,006,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN TENGAH,BOWONE,LINDONGAN 01,95859
7103041003000300,71,03,041,003,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TATOARENG,KAHAKITANG,LINDONGAN 3,95851
7103102002000100,71,03,102,002,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,KEPULAUAN MARORE,MARORE,LINDONGAN 1,95841
7103090007000900,71,03,090,007,0009,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SAWANG BENDAR,RT 09 LINGKUNGAN 3,95812
7103041003000100,71,03,041,003,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TATOARENG,KAHAKITANG,LINDONGAN 1,95851
7103050007000200,71,03,050,007,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,MENGGAWA I,LINDONGAN 02,95855
7103100005000200,71,03,100,005,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,PETTA,LINDONGAN 02,95856
7103060021000300,71,03,060,021,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,KALAGHENG,LINDONGAN 3,95858
7103110005000200,71,03,110,005,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,PEMPALARAENG,LINDONGAN 02,95852
7103041004000200,71,03,041,004,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TATOARENG,KALAMA,LINDONGAN 2,95851
7103070018000100,71,03,070,018,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,KUMA I,LINDONGAN 01,95857
7103062001000500,71,03,062,001,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN TENGGARA,PINTARENG,LINDONGAN 05,95850
7103092005000200,71,03,092,005,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA BARAT,AKEMBAWI,RT 02 LINGKUNGAN I,95818
7103110006000100,71,03,110,006,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,MOHONGSAWANG,LINDONGAN 01,95852
7103090007000400,71,03,090,007,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SAWANG BENDAR,RT 04 LINGKUNGAN 2,95812
7103050007000300,71,03,050,007,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,MENGGAWA I,LINDONGAN 03,95855
7103070017000100,71,03,070,017,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,MALUENG,LINDONGAN 1,95857
7103070017000200,71,03,070,017,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,MALUENG,LINDONGAN 2,95857
7103080009000100,71,03,080,009,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,MANUMPITAENG,LINDONGAN 01,95853
7103091004001000,71,03,091,004,0010,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TONA I,RT 10 LINGKUNGAN 5,95815
7103110003100100,71,03,110,003,1001,SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,TALAWID,KEBUN,95852
7103040011000400,71,03,040,011,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,LAINE,LINDONGAN 4,95854
7103050007000400,71,03,050,007,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,MENGGAWA I,LINDONGAN 04,95855
7103100005000500,71,03,100,005,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,PETTA,LINDONGAN 05,95856
7103090007000700,71,03,090,007,0007,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SAWANG BENDAR,RT 07 LINGKUNGAN 3,95812
7103101004200300,71,03,101,004,2003,SULAWESI UTARA,KEPULAUAN SANGIHE,NUSA TABUKAN,BUKIDE TIMUR,PULAU BUANG,95842
7103100005000100,71,03,100,005,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,PETTA,LINDONGAN 01,95856
7103092005000100,71,03,092,005,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA BARAT,AKEMBAWI,RT 01 LINGKUNGAN I,95818
7103062001000600,71,03,062,001,0006,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN TENGGARA,PINTARENG,LINDONGAN 06,95850
7103080009000200,71,03,080,009,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,MANUMPITAENG,LINDONGAN 02,95853
7103090007001102,71,03,090,007,0011,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SAWANG BENDAR,RT 11 LINGKUNGAN 4,95812
7103091004000300,71,03,091,004,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TONA I,RT 03 LINGKUNGAN 2,95815
7103102003000200,71,03,102,003,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,KEPULAUAN MARORE,MATUTUANG,LINDONGAN 2,95841
7103080009000300,71,03,080,009,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,MANUMPITAENG,LINDONGAN 03,95853
7103040011000500,71,03,040,011,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,LAINE,LINDONGAN 5,95854
7103070007000100,71,03,070,007,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,MIULU,LINDONGAN 1,95857
7103090007000500,71,03,090,007,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SAWANG BENDAR,RT 05 LINGKUNGAN 2,95812
7103092001000500,71,03,092,001,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA BARAT,PANANEKENG,RT 05 LINGKUNGAN III,95811
7103050007000100,71,03,050,007,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,MENGGAWA I,LINDONGAN 01,95855
7103050007000500,71,03,050,007,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,MENGGAWA I,LINDONGAN 05,95855
7103061004000300,71,03,061,004,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN TENGAH,SALURANG,LINDONGAN 03,95859
7103091004000600,71,03,091,004,0006,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TONA I,RT 06 LINGKUNGAN 3,95815
7103060021000100,71,03,060,021,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,KALAGHENG,LINDONGAN 1,95858
7103090007001300,71,03,090,007,0013,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SAWANG BENDAR,RT 13 LINGKUNGAN 4,95812
7103070007000400,71,03,070,007,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,MIULU,LINDONGAN 4,95857
7103040010000400,71,03,040,010,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,LAPANGO,LINDONGAN 4,95854
7103080012000300,71,03,080,012,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,NAHEPESE,LINDONGAN 03,95853
7103050015000400,71,03,050,015,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,MENGGAWA II,LINDONGAN 04,95855
7103100005000300,71,03,100,005,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,PETTA,LINDONGAN 03,95856
7103062001000700,71,03,062,001,0007,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN TENGGARA,PINTARENG,LINDONGAN 07,95850
7103080012000200,71,03,080,012,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,NAHEPESE,LINDONGAN 02,95853
7103090007000100,71,03,090,007,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SAWANG BENDAR,RT 01 LINGKUNGAN 1,95812
7103101001000400,71,03,101,001,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,NUSA TABUKAN,NUSA,LINDONGAN 04,95842
7103060017000200,71,03,060,017,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,BUKIDE,LINDONGAN 2,95858
7103100005000400,71,03,100,005,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,PETTA,LINDONGAN 04,95856
7103100023000200,71,03,100,023,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,PETTA BARAT,LINDONGAN 02,95856
7103050015000300,71,03,050,015,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,MENGGAWA II,LINDONGAN 03,95855
7103040010000101,71,03,040,010,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,LAPANGO,LINDONGAN 1,95854
7103070007000300,71,03,070,007,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,MIULU,LINDONGAN 3,95857
7103101001000500,71,03,101,001,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,NUSA TABUKAN,NUSA,LINDONGAN 05,95842
7103061009000100,71,03,061,009,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN TENGAH,AHA PATUNG,LINDONGAN 01,95859
7103080012000100,71,03,080,012,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,NAHEPESE,LINDONGAN 01,95853
7103090007001000,71,03,090,007,0010,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SAWANG BENDAR,RT 10 LINGKUNGAN 4,95812
7103091004000500,71,03,091,004,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TONA I,RT 05 LINGKUNGAN 3,95815
7103050015000100,71,03,050,015,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,MENGGAWA II,LINDONGAN 01,95855
7103060020000300,71,03,060,020,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,LESABE I,LINDONGAN 3,95858
7103070007000200,71,03,070,007,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,MIULU,LINDONGAN 2,95857
7103091004000400,71,03,091,004,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TONA I,RT 04 LINGKUNGAN 2,95815
7103091004000900,71,03,091,004,0009,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TONA I,RT 09 LINGKUNGAN 5,95815
7103101001000600,71,03,101,001,0006,SULAWESI UTARA,KEPULAUAN SANGIHE,NUSA TABUKAN,NUSA,LINDONGAN 06,95842
7103102001000300,71,03,102,001,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,KEPULAUAN MARORE,KAWIO,LINDONGAN 3,95841
7103040010000300,71,03,040,010,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,LAPANGO,LINDONGAN 3,95854
7103060008000300,71,03,060,008,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,MALAMENGGU,LINDONGAN 3,95858
7103040010000200,71,03,040,010,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,LAPANGO,LINDONGAN 2,95854
7103100023000300,71,03,100,023,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,PETTA BARAT,LINDONGAN 03,95856
7103090007000600,71,03,090,007,0006,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SAWANG BENDAR,RT 06 LINGKUNGAN 2,95812
7103050015000200,71,03,050,015,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,MENGGAWA II,LINDONGAN 02,95855
7103090007000800,71,03,090,007,0008,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SAWANG BENDAR,RT 08 LINGKUNGAN 3,95812
7103050012000500,71,03,050,012,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,NAGHA DUA,LINDONGAN 05,95855
7103080016000200,71,03,080,016,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,PINEBENTENGAN,LINDONGAN 02,95853
7103070014000100,71,03,070,014,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,PALAHANAENG,LINDONGAN 01,95857
7103090007001200,71,03,090,007,0012,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SAWANG BENDAR,RT 12 LINGKUNGAN 4,95812
7103100023000100,71,03,100,023,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,PETTA BARAT,LINDONGAN 01,95856
7103080016000100,71,03,080,016,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,PINEBENTENGAN,LINDONGAN 01,95853
7103090007000200,71,03,090,007,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SAWANG BENDAR,RT 02 LINGKUNGAN 1,95812
7103101004000300,71,03,101,004,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,NUSA TABUKAN,BUKIDE TIMUR,LINDONGAN 003,95842
7103110004100100,71,03,110,004,1001,SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,TARIANGLAMA,KEBUN,95852
7103040010000102,71,03,040,010,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,LAPANGO,LINDONGAN 1,95854
7103090007000300,71,03,090,007,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SAWANG BENDAR,RT 03 LINGKUNGAN 1,95812
7103062001000100,71,03,062,001,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN TENGGARA,PINTARENG,LINDONGAN 01,95850
7103080016000300,71,03,080,016,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,PINEBENTENGAN,LINDONGAN 03,95853
7103101004200100,71,03,101,004,2001,SULAWESI UTARA,KEPULAUAN SANGIHE,NUSA TABUKAN,BUKIDE TIMUR,PULAU HINGISE,95842
7103050012000300,71,03,050,012,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,NAGHA DUA,LINDONGAN 03,95855
7103050012000400,71,03,050,012,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,NAGHA DUA,LINDONGAN 04,95855
7103040017000300,71,03,040,017,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,LAPANGO I,LINDONGAN 3,95854
7103092004000300,71,03,092,004,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA BARAT,BEHA,RT 03 LINGKUNGAN II,95818
7103070014000200,71,03,070,014,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,PALAHANAENG,LINDONGAN 02,95857
7103050012000100,71,03,050,012,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,NAGHA DUA,LINDONGAN 01,95855
7103091004000200,71,03,091,004,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TONA I,RT 02 LINGKUNGAN 1,95815
7103070016000200,71,03,070,016,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,PALELANGEN,LINDONGAN 02,95857
7103070016000100,71,03,070,016,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,PALELANGEN,LINDONGAN 01,95857
7103110007000200,71,03,110,007,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,LIPAENG,LINDONGAN 02,95852
7103102002000300,71,03,102,002,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,KEPULAUAN MARORE,MARORE,LINDONGAN 3,95841
7103040017000200,71,03,040,017,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,LAPANGO I,LINDONGAN 2,95854
7103092005000500,71,03,092,005,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA BARAT,AKEMBAWI,RT 05 LINGKUNGAN II,95818
7103060018000300,71,03,060,018,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,LAOTONGAN,LINDONGAN 3,95858
7103070011000100,71,03,070,011,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,RENDINGAN,LINDONGAN 1,95857
